city;property_type;area_sqm;rooms;floor;floor_count;build_year;latitude;longitude;distance_to_center;poi_count;distance_to_school;distance_to_healthcare;distance_to_post_office;distance_to_kindergarten;distance_to_restaurant;distance_to_college;distance_to_pharmacy;ownership_type;building_material;condition;has_parking;has_balcony;has_elevator;has_security;has_storage;price;listing_year;listing_month;address;price_per_sqm;source_dataset;property_description;heating_type;source_url;voivodeship;offer_type;building_type;market_type;city_population;maintenance_fee;available_from;advertiser_type;additional_info;window_type;energy_certificate;furnishing;utilities;quarter;primary_price;secondary_price;inflation;housing_inflation;avg_salary;population;unemployment;interest_rate
lodz;blockOfFlats;36.0;2.0;3.0;4.0;1975.0;51.74205;19.49302;5.12;15.0;0.101;1.278;0.617;0.305;0.277;2.175;0.314;condominium;concreteSlab;;no;no;no;no;yes;250000.0;2023;8;;6944.444444444444;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;38.3;2.0;;10.0;1970.0;51.7957231;19.4654654;1.74;9.0;0.29;1.024;0.47;0.356;0.6;1.614;0.412;condominium;;;no;yes;yes;no;yes;339000.00000000006;2023;8;;8851.17493472585;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;40.13;2.0;4.0;4.0;1976.0;51.7566;19.4171;3.79;4.0;0.112;0.852;0.782;0.111;0.583;2.63;0.309;cooperative;concreteSlab;;no;no;no;no;no;320000.0;2023;8;;7974.084226264639;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;43.0;2.0;4.0;4.0;1979.0;51.7894;19.414;2.94;15.0;0.092;1.448;0.34;0.271;0.346;0.188;0.332;condominium;concreteSlab;;no;no;no;no;no;299000.0;2023;8;;6953.488372093023;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;45.0;2.0;3.0;4.0;1980.0;51.79399;19.41057;3.34;10.0;0.435;1.786;0.289;0.652;0.506;0.298;0.265;condominium;concreteSlab;;no;no;no;no;yes;325000.0;2023;8;;7222.222222222223;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;62.38;3.0;3.0;4.0;;51.7279;19.4796;6.2;4.0;0.365;0.926;0.478;0.509;0.405;0.813;0.528;cooperative;concreteSlab;;no;no;no;no;yes;389000.0;2023;8;;6235.973068291119;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;;69.35;5.0;10.0;10.0;;51.79486;19.46375;1.61;9.0;0.23;0.873;0.318;0.42;0.544;1.486;0.561;condominium;;;no;yes;no;no;no;380500.0;2023;8;;5486.661860129777;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;34.0;2.0;;4.0;1970.0;51.78458;19.43577;1.35;16.0;0.131;0.445;0.729;0.029;0.525;0.626;0.398;condominium;concreteSlab;;no;no;no;no;no;236990.0;2023;8;;6970.294117647059;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;60.0;2.0;5.0;5.0;1958.0;51.7881334;19.4489194;0.84;20.0;0.187;0.417;0.069;0.347;0.221;0.44;0.255;condominium;brick;;no;no;yes;no;yes;440000.0;2023;8;;7333.333333333333;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;65.0;4.0;8.0;11.0;1976.0;51.7913;19.42235;2.48;6.0;0.411;0.923;0.538;0.243;0.29;0.438;0.545;condominium;concreteSlab;;no;yes;yes;no;no;480000.0;2023;8;;7384.615384615385;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;105.0;4.0;2.0;2.0;;51.8064416;19.460037;2.8;1.0;0.452;1.93;0.819;0.6;0.592;2.594;0.91;condominium;;;no;yes;yes;no;no;699000.0;2023;8;;6657.142857142857;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;apartmentBuilding;74.0;3.0;3.0;7.0;2015.0;51.74814095;19.57368854;8.99;3.0;0.946;2.755;0.756;0.34;0.67;4.617;0.204;condominium;brick;premium;no;no;yes;no;no;629000.0;2023;8;;8500.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;apartmentBuilding;32.0;2.0;2.0;2.0;2023.0;51.7731505;19.3892575;4.6;0.0;0.775;1.881;0.616;1.094;0.614;1.864;0.545;condominium;brick;;no;no;no;no;no;299000.0;2023;8;;9343.75;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;;98.9;4.0;1.0;2.0;;51.73117;19.43162;5.82;1.0;0.392;2.13;0.54;0.996;1.118;1.407;0.844;condominium;;;no;yes;no;no;no;890000.0;2023;8;;8998.988877654196;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;37.0;2.0;4.0;10.0;1971.0;51.8032;19.3953;4.75;1.0;0.466;3.18;1.123;0.92;0.705;1.531;0.664;condominium;concreteSlab;;no;yes;yes;no;yes;280000.0;2023;8;;7567.5675675675675;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;38.0;2.0;2.0;4.0;;51.7351;19.4918;5.76;23.0;0.118;1.297;0.266;0.322;0.292;1.721;0.228;condominium;concreteSlab;;no;no;no;no;yes;236999.99999999997;2023;8;;6236.8421052631575;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;40.0;2.0;4.0;4.0;1970.0;51.7365;19.4994;5.87;23.0;0.257;1.827;0.28;0.197;0.173;2.266;0.143;condominium;concreteSlab;;no;yes;no;no;yes;249000.0;2023;8;;6225.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;74.0;3.0;;4.0;1990.0;51.817348;19.4379129;4.15;9.0;0.832;0.077;0.57;0.373;0.456;3.345;0.254;condominium;;;no;yes;no;no;yes;570000.0;2023;8;;7702.7027027027025;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;44.03;2.0;4.0;4.0;1970.0;51.7281;19.4623;5.96;15.0;0.04;1.074;0.525;0.06;0.198;0.457;0.309;condominium;concreteSlab;premium;no;yes;no;no;no;418000.0;2023;8;;9493.527140585964;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;tenement;74.15;3.0;;3.0;1919.0;51.76134;19.4724842;2.55;9.0;0.326;0.788;0.737;0.535;0.048;0.484;0.579;condominium;brick;premium;yes;no;no;no;no;637000.0;2023;8;;8590.694538098449;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;51.0;2.0;3.0;3.0;1978.0;51.79361;19.47348;1.86;9.0;0.067;1.379;0.375;0.174;0.563;1.688;0.423;condominium;concreteSlab;;no;yes;no;no;yes;385000.0;2023;8;;7549.019607843137;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;47.22;3.0;2.0;4.0;;51.7432367;19.49626925;5.13;17.0;0.078;1.315;0.5;0.115;0.342;2.432;0.072;cooperative;concreteSlab;;no;no;;no;no;399000.00000000006;2023;8;;8449.809402795427;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;;68.0;2.0;2.0;4.0;2006.0;51.76457771;19.44335145;2.04;15.0;0.158;0.228;0.361;0.072;0.358;1.646;0.157;condominium;brick;premium;yes;yes;yes;no;yes;575000.0;2023;8;;8455.882352941177;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;61.7;2.0;;1.0;1931.0;51.7524553;19.42212804;3.93;16.0;0.122;0.277;0.232;0.179;0.528;2.172;0.235;condominium;brick;low;yes;no;no;no;yes;390000.0;2023;8;;6320.907617504052;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;36.2;2.0;2.0;3.0;2023.0;51.80556;19.3898;5.21;0.0;0.574;3.505;1.12;1.05;0.88;1.838;0.703;condominium;brick;premium;no;yes;yes;no;no;395000.0;2023;8;;10911.602209944751;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;45.0;2.0;4.0;4.0;1975.0;51.79731;19.37131;6.0;18.0;0.098;4.109;0.338;0.154;0.294;1.89;0.174;condominium;concreteSlab;;no;yes;no;no;yes;280000.0;2023;8;;6222.222222222223;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;32.0;2.0;;4.0;1980.0;51.78983;19.42693;2.13;15.0;0.331;0.574;0.266;0.39;0.299;0.704;0.257;condominium;concreteSlab;;no;no;no;no;no;240000.0;2023;8;;7500.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;60.0;2.0;2.0;4.0;1979.0;51.78716;19.43973;1.21;17.0;0.224;0.36;0.612;0.144;0.177;0.42;0.144;condominium;brick;;no;yes;no;no;yes;530000.0;2023;8;;8833.333333333334;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;46.0;2.0;;4.0;1984.0;51.79021;19.45609;0.97;22.0;0.125;0.135;0.116;0.177;0.312;0.912;0.132;condominium;concreteSlab;;no;yes;no;no;yes;392002.99999999994;2023;8;;8521.804347826086;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;105.81;5.0;3.0;4.0;2006.0;51.8076;19.334;8.8;0.0;0.645;2.582;0.792;0.564;0.878;4.697;1.151;condominium;brick;premium;yes;yes;no;no;no;725000.0;2023;8;;6851.904356866081;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;42.0;2.0;2.0;4.0;2001.0;51.7420777210181;19.4748711791708;4.6;9.0;0.274;0.725;0.787;0.442;0.375;1.388;0.082;condominium;brick;low;yes;no;no;yes;no;385000.0;2023;8;;9166.666666666666;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;34.0;2.0;;4.0;1960.0;51.7845009;19.4369221;1.27;15.0;0.211;0.47;0.777;0.082;0.501;0.549;0.442;condominium;;;no;no;no;no;no;237000.0;2023;8;;6970.588235294118;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;71.0;4.0;4.0;4.0;1960.0;51.78796;19.42835;1.95;19.0;0.207;0.463;0.31;0.288;0.326;0.69;0.063;condominium;brick;;no;yes;no;no;yes;459000.0;2023;8;;6464.788732394366;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;44.0;2.0;;4.0;;51.7271;19.4655;6.09;14.0;0.15;1.032;0.376;0.199;0.426;0.366;0.315;cooperative;brick;;no;no;no;no;yes;259900.0;2023;8;;5906.818181818182;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;34.8;2.0;3.0;4.0;1964.0;51.728;19.4504;5.96;11.0;0.376;1.745;0.241;0.135;0.104;0.666;0.08;condominium;concreteSlab;;no;yes;no;no;no;299000.0;2023;8;;8591.954022988506;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;apartmentBuilding;75.0;3.0;;5.0;2010.0;51.81485104;19.44485664;3.77;3.0;0.438;0.549;0.662;0.473;0.725;3.309;0.437;condominium;brick;premium;yes;no;yes;no;no;849000.0;2023;8;;11320.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;70.0;4.0;2.0;10.0;;51.791632;19.4142217;3.01;9.0;0.196;1.47;0.094;0.322;0.559;0.121;0.101;condominium;concreteSlab;;yes;yes;yes;no;yes;490000.0;2023;8;;7000.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;apartmentBuilding;56.73;3.0;3.0;10.0;2018.0;51.7785885;19.4855869;2.14;14.0;0.34;1.073;0.428;0.385;0.167;0.635;0.297;condominium;brick;;yes;yes;yes;yes;no;544608.0;2023;8;;9600.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;37.0;2.0;4.0;4.0;1974.0;51.74019;19.49751;5.46;21.0;0.174;1.627;0.43;0.079;0.122;2.316;0.239;condominium;concreteSlab;;no;no;no;no;no;225000.0;2023;8;;6081.081081081081;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;53.99;3.0;;3.0;1962.0;51.7781;19.4915;2.56;11.0;0.077;1.43;0.838;0.454;0.052;0.407;0.161;condominium;brick;;no;no;no;no;no;395000.0;2023;8;;7316.169661048342;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;64.0;4.0;4.0;4.0;1974.0;51.8194007;19.4206066;4.82;10.0;0.206;0.915;0.155;0.266;0.125;3.092;0.151;condominium;;;no;yes;no;no;yes;455000.0;2023;8;;7109.375;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;32.0;2.0;2.0;4.0;2023.0;51.76026;19.40195;4.33;3.0;0.47;1.463;1.621;0.905;0.482;3.082;0.909;condominium;;;no;yes;yes;no;no;302000.0;2023;8;;9437.5;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;49.0;3.0;;10.0;;51.77378;19.4233;2.33;12.0;0.11;0.466;0.026;0.229;0.405;1.383;0.045;condominium;concreteSlab;;no;no;yes;no;no;360000.0;2023;8;;7346.938775510204;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;45.13;2.0;4.0;4.0;1971.0;51.8166;19.44483;3.96;6.0;0.574;0.453;0.468;0.353;0.547;3.504;0.251;cooperative;brick;premium;yes;yes;no;no;yes;369000.0;2023;8;;8176.379348548637;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;47.98;2.0;3.0;10.0;1966.0;51.73145;19.45294;5.57;17.0;0.358;1.439;0.324;0.186;0.292;0.294;0.3;condominium;concreteSlab;;no;yes;yes;no;no;280000.0;2023;8;;5835.764902042518;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;;69.43;4.0;8.0;10.0;1975.0;51.7872856;19.4470524;0.83;20.0;0.19;0.571;0.11;0.205;0.087;0.288;0.114;condominium;concreteSlab;;yes;no;yes;no;no;379000.0;2023;8;;5458.735416966729;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;38.3;2.0;7.0;11.0;1971.0;51.8064416;19.460037;2.8;1.0;0.452;1.93;0.819;0.6;0.592;2.594;0.91;cooperative;concreteSlab;;no;yes;yes;no;yes;329000.0;2023;8;;8590.078328981725;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;tenement;134.0;6.0;2.0;4.0;;51.7555762;19.4547376;2.88;27.0;0.126;0.52;0.063;0.569;0.193;0.739;0.286;condominium;brick;;no;no;;no;no;800000.0;2023;8;;5970.149253731343;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;apartmentBuilding;48.06;2.0;1.0;2.0;2013.0;51.74216;19.4822;4.77;4.0;0.337;0.908;0.78;0.692;0.186;1.666;0.486;condominium;brick;;no;yes;no;no;no;425000.0;2023;8;;8843.112775697045;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;tenement;45.82;2.0;3.0;4.0;1920.0;51.76243974;19.46925608;2.34;9.0;0.424;0.752;0.508;0.463;0.215;0.244;0.456;condominium;brick;;no;no;no;yes;yes;240000.0;2023;8;;5237.887385421213;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;;47.29;2.0;1.0;3.0;1970.0;51.7874;19.462;0.82;17.0;0.232;0.555;0.245;0.174;0.647;0.668;0.134;condominium;;;no;no;no;no;no;450000.0;2023;8;;9515.753859166844;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;61.26;3.0;;11.0;1980.0;51.7423;19.4864;4.87;8.0;0.299;1.072;0.68;0.432;0.454;1.86;0.239;condominium;concreteSlab;;no;yes;yes;no;no;379500.0;2023;8;;6194.9069539667;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;62.1;3.0;3.0;4.0;1967.0;51.78938;19.45862;0.91;18.0;0.114;0.276;0.274;0.074;0.457;0.818;0.301;condominium;brick;;no;yes;no;no;no;425000.0;2023;8;;6843.800322061192;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;42.42;2.0;1.0;4.0;1980.0;51.8258058;19.41455945;5.65;0.0;0.828;0.972;0.864;0.803;0.641;2.366;0.852;cooperative;;low;yes;no;;no;no;275000.0;2023;8;;6482.791136256483;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;tenement;111.0;4.0;1.0;3.0;1910.0;51.75477;19.45818;2.98;33.0;0.241;0.391;0.132;0.435;0.115;0.693;0.146;condominium;brick;;no;yes;no;no;no;599000.0;2023;8;;5396.396396396396;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;50.17;2.0;3.0;4.0;1964.0;51.7607;19.4901;3.36;11.0;0.056;0.278;0.041;0.165;0.162;1.266;0.512;condominium;brick;low;no;no;no;no;no;326400.0;2023;8;;6505.880007972892;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;37.0;2.0;1.0;10.0;1974.0;51.7485;19.4206;4.36;19.0;0.41;0.313;0.328;0.266;0.336;2.234;0.173;condominium;concreteSlab;;no;yes;yes;no;no;374899.99999999994;2023;8;;10132.432432432432;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;29.0;1.0;9.0;10.0;1967.0;51.736646;19.5001352;5.89;22.0;0.25;1.878;0.33;0.184;0.183;2.32;0.157;condominium;concreteSlab;premium;no;no;yes;no;yes;219500.0;2023;8;;7568.9655172413795;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;apartmentBuilding;74.3;3.0;2.0;5.0;2017.0;51.7844139;19.3910572;4.39;4.0;0.105;2.154;0.652;0.964;0.228;0.642;0.097;condominium;brick;premium;yes;yes;yes;no;yes;649000.0;2023;8;;8734.85868102288;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;34.0;2.0;;4.0;1970.0;51.7845;19.4369;1.27;15.0;0.209;0.469;0.777;0.081;0.502;0.55;0.441;cooperative;concreteSlab;;no;no;no;no;yes;237000.0;2023;8;;6970.588235294118;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;apartmentBuilding;49.0;2.0;4.0;4.0;;51.736688;19.447937;5.01;16.0;0.02;1.732;0.387;0.026;0.167;0.393;0.358;condominium;brick;;no;yes;yes;no;no;450000.0;2023;8;;9183.673469387755;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;69.3;4.0;10.0;10.0;;51.8147642;19.4556972;3.7;1.0;0.456;1.227;1.034;1.043;1.217;3.383;0.787;condominium;concreteSlab;low;yes;yes;yes;no;yes;388000.0;2023;8;;5598.845598845599;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;45.0;2.0;4.0;4.0;;51.7929;19.3662;6.22;1.0;0.544;4.1;0.832;0.605;0.408;2.063;0.619;cooperative;;;no;yes;no;no;yes;280000.0;2023;8;;6222.222222222223;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;140.8;6.0;10.0;11.0;1992.0;51.79260575;19.45193515;1.25;21.0;0.183;0.4;0.373;0.283;0.203;0.968;0.128;cooperative;brick;;no;yes;yes;no;yes;779000.0;2023;8;;5532.670454545454;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;62.5;3.0;;4.0;;51.7915311;19.4812229;2.13;12.0;0.388;1.845;0.227;0.201;0.165;1.632;0.159;condominium;concreteSlab;;yes;yes;no;no;yes;465000.0;2023;8;;7440.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;46.6;2.0;;10.0;;51.79608445;19.46286452;1.71;8.0;0.107;0.934;0.396;0.284;0.481;1.602;0.514;cooperative;concreteSlab;low;no;yes;yes;no;yes;277000.0;2023;8;;5944.206008583691;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;38.3;2.0;;10.0;;51.7925;19.46632;1.46;12.0;0.073;0.875;0.406;0.234;0.549;1.308;0.388;condominium;concreteSlab;;no;yes;no;no;no;339000.00000000006;2023;8;;8851.17493472585;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;apartmentBuilding;114.2;4.0;3.0;3.0;2004.0;51.81401665;19.42413075;4.18;8.0;0.476;1.083;0.435;0.223;0.285;2.62;0.263;condominium;brick;;yes;yes;no;no;no;769700.0;2023;8;;6739.929947460595;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;apartmentBuilding;81.0;3.0;8.0;12.0;2017.0;51.76499;19.43892;2.14;6.0;0.301;0.5;0.497;0.281;0.372;1.952;0.212;condominium;brick;;no;no;yes;no;no;799999.0000000001;2023;8;;9876.530864197532;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;37.3;2.0;2.0;4.0;1970.0;51.79199645;19.39224264;4.46;12.0;0.36;2.678;0.777;0.297;0.101;0.37;0.141;condominium;concreteSlab;premium;no;no;;no;no;250000.0;2023;8;;6702.4128686327085;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;62.0;4.0;13.0;13.0;;51.7626758882102;19.4827236747462;2.84;22.0;0.341;0.164;0.557;0.076;0.177;1.078;0.253;condominium;;;no;yes;no;no;yes;525000.0;2023;8;;8467.741935483871;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;47.0;2.0;1.0;4.0;;51.7904839;19.4563028;1.0;21.0;0.112;0.166;0.145;0.194;0.284;0.941;0.121;condominium;;low;no;yes;no;no;yes;305000.0;2023;8;;6489.36170212766;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
